#timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,av_x,av_y,av_z;
2559428909600,0.682911098003,0.00304891611449,-0.00349217094481,0.730486750603,-0.428967654705,-9.73698806763,-0.0136309154332,0.0171914696693,-0.277371704578,0.00225156568922;
2559432904070,0.682655930519,0.00306529924273,-0.00350137264468,0.730725049973,-0.372982501984,-9.82112312317,-0.103196874261,0.0166863203049,-0.279407233,0.00411421107128;
2559434607100,0.682403028011,0.00308180367574,-0.00351051450707,0.730961084366,-0.351784318686,-9.83774471283,-0.0278362743556,0.0167235732079,-0.276850193739,0.00420361757278;
2559434749460,0.682148516178,0.00309376069345,-0.00351371406578,0.731198608875,-0.39497962594,-9.88725376129,0.0601232647896,0.010821223259,-0.278513222933,0.00520348688588;
2559438710820,0.681899785995,0.0030991139356,-0.00351425097324,0.731430530548,-0.426697820425,-9.88327217102,0.16624045372,0.00550299836323,-0.272144347429,0.00312775326893;
2559440703890,0.681646287441,0.00310050789267,-0.00351503607817,0.731666743755,-0.548474669456,-9.89497089386,0.0753318890929,0.00332444929518,-0.277312099934,0.000846386072226;
2559443954420,0.681391179562,0.00310050114058,-0.00351168843918,0.731904268265,-0.573154509068,-9.91900157928,0.034982573241,0.000251829624176,-0.278939336538,0.00250935554504;
2559446028270,0.681138813496,0.00310440547764,-0.00350916036405,0.732139229774,-0.647778987885,-9.91434860229,-0.00865235459059,0.0029876830522,-0.275887489319,0.00414699316025;
2559448138440,0.680884361267,0.00310819596052,-0.00350636360236,0.732375860214,-0.643362104893,-9.87481307983,0.0119002088904,0.00277608586475,-0.27805262804,0.00425279093906;
2559450266550,0.680636465549,0.00310744601302,-0.00350683322176,0.732606172562,-0.654735207558,-9.87596511841,0.026185521856,0.00189244758803,-0.270783901215,-0.00016838312149;
2559454559850,0.680389225483,0.00310614611953,-0.00349301332608,0.732835888863,-0.63250285387,-9.84628677368,-0.0504554845393,-0.00621080445126,-0.270029902458,0.00790357682854;
2559456576870,0.680143773556,0.00309462682344,-0.00347945443355,0.73306375742,-0.551175832748,-9.78174114227,-0.10692781955,-0.0120609980077,-0.268089741468,0.00217854953371;
2559458570510,0.679895222187,0.00308793224394,-0.00346492254175,0.73329436779,-0.478058546782,-9.77527141571,-0.112626619637,-0.00975877139717,-0.271354645491,0.00538975000381;
2559460646870,0.679644942284,0.00307203619741,-0.00344474124722,0.733526408672,-0.431400537491,-9.7341375351,-0.138580858707,-0.0182285942137,-0.27313837409,0.00370740960352;
2559464812930,0.679395496845,0.00305990269408,-0.00342997559346,0.733757555485,-0.434312403202,-9.67829322815,-0.246158286929,-0.0130757708102,-0.27217271924,0.00257045030594;
2559465697500,0.679147362709,0.00305114639923,-0.00341312377714,0.733987510204,-0.467771053314,-9.70003700256,-0.361971080303,-0.0122278928757,-0.270636409521,0.0056236977689;
2559469045710,0.678902864456,0.00304677779786,-0.0034014324192,0.734213769436,-0.555173873901,-9.73614788055,-0.406580597162,-0.00684857415035,-0.266595214605,0.00495910644531;
2559470988200,0.678654432297,0.0030461512506,-0.0033980247099,0.734443366528,-0.584289968014,-9.81811523438,-0.367625325918,-0.00014901162649,-0.270700454712,0.00214427709579;
2559474093910,0.678409278393,0.00305060413666,-0.00339657906443,0.734669804573,-0.578362047672,-9.84844303131,-0.3534681499,0.00389963388443,-0.267086952925,0.0037327404134;
2559476150720,0.678163051605,0.00305638974532,-0.00340371136554,0.734897077084,-0.48675173521,-9.88272762299,-0.353667497635,0.00933855772018,-0.268116623163,-0.000581145344768;
2559478221190,0.677912712097,0.00307470629923,-0.00341846235096,0.735127866268,-0.456895530224,-9.8847026825,-0.385107904673,0.0208422504365,-0.272497475147,0.00175833713729;
2559480357510,0.677662134171,0.00310337240808,-0.00343703478575,0.735358595848,-0.454935103655,-9.88452243805,-0.316099882126,0.0290021356195,-0.272619724274,0.00512450933456;
2559484544710,0.677412033081,0.00313220010139,-0.00346243521199,0.735588729382,-0.576469838619,-9.8850736618,-0.25062122941,0.0327989496291,-0.271967053413,0.00119209301192;
2559486543130,0.67715549469,0.00316277914681,-0.00348776276223,0.73582482338,-0.70200496912,-9.79286289215,-0.168580383062,0.0337928570807,-0.278875231743,0.00221580266953;
2559488626680,0.676903486252,0.00319461198524,-0.00351474178024,0.736056387424,-0.695270121098,-9.75582504272,-0.0967274829745,0.0354245305061,-0.27389973402,0.00189989840146;
2559490686590,0.676651835442,0.00322768418118,-0.0035396378953,0.736287474632,-0.632228553295,-9.75067424774,0.0107571715489,0.0350266732275,-0.273437798023,0.00379532575607;
2559493876790,0.676401734352,0.00325711583719,-0.00356885627843,0.736516952515,-0.574640154839,-9.70414066315,0.100790418684,0.0352218784392,-0.271610915661,-0.000730157073122;
2559495888310,0.676151990891,0.00327898701653,-0.00358254322782,0.736746013165,-0.513740301132,-9.65840053558,0.134146213531,0.0223621726036,-0.271077483892,0.00432729674503;
2559499507520,0.675901770592,0.00328834028915,-0.00358849135228,0.736975431442,-0.514488220215,-9.63815879822,0.164981395006,0.0107988696545,-0.271680891514,0.00212043500505;
2559501168810,0.675653278828,0.00329127791338,-0.00358671462163,0.73720318079,-0.57813179493,-9.63336849213,0.110637411475,0.00283867144026,-0.269754230976,0.00319629907608;
2559503178010,0.67540627718,0.0032926928252,-0.00358128477819,0.737429440022,-0.654964447021,-9.62078380585,0.0841349065304,-3.42726743838E-05,-0.268052518368,0.00451952265576;
2559505231100,0.675159811974,0.00327819143422,-0.00357566121966,0.73765540123,-0.692797899246,-9.62059020996,0.0182104073465,-0.00955909490585,-0.267624884844,-0.00390708493069;
2559509476760,0.674914836884,0.00326856854372,-0.00357151264325,0.737879633904,-0.650727212429,-9.7206029892,-0.026084875688,-0.00585317611694,-0.265799403191,-0.00221282267012;
2559511395630,0.674670040607,0.00326144229621,-0.00356779969297,0.738103449345,-0.536191165447,-9.75583267212,-0.0227168966085,-0.00414401339367,-0.265428423882,-0.00112354755402;
2559513468890,0.674425303936,0.00325180683285,-0.00356025784276,0.738327145576,-0.454684525728,-9.79304218292,-0.020623171702,-0.00769197847694,-0.265333086252,-0.000217556924326;
2559515591440,0.674182295799,0.00324649340473,-0.0035503951367,0.738549351692,-0.45610499382,-9.80246067047,-0.0762335956097,-0.00639259722084,-0.263536006212,0.00347644113936;
2559518657090,0.673937737942,0.00323763862252,-0.00354290800169,0.738772630692,-0.536787509918,-9.80298709869,-0.17360419035,-0.00720173120499,-0.265017151833,0.000169873252162;
2559520689700,0.673692941666,0.00322570675053,-0.00353625859134,0.738995969296,-0.607428312302,-9.77031421661,-0.194856822491,-0.00856816861778,-0.265201926231,-0.0019833445549;
