00697,2.56426766011e+12;
00698,2.56430103589e+12;
00699,2.56433417395e+12;
00700,2.56436780371e+12;
00701,2.56440091769e+12;
00702,2.56443466182e+12;
00703,2.56446767766e+12;
00704,2.56450115153e+12;
00705,2.56453517091e+12;
00706,2.56456814053e+12;
00707,2.56460126782e+12;
00708,2.56463426539e+12;
00709,2.56466817674e+12;
00710,2.5647022651e+12;
00711,2.5647349079e+12;
00712,2.56476931724e+12;
00713,2.56480811649e+12;
00714,2.56483792266e+12;
00715,2.56486948867e+12;
00716,2.56490155271e+12;
00717,2.56493490344e+12;
00718,2.56496821636e+12;
00719,2.56500179268e+12;
00720,2.56503525723e+12;
00721,2.56506866572e+12;
00722,2.56511510554e+12;
00723,2.56514861824e+12;
00724,2.56518333556e+12;
00725,2.56522464808e+12;
00726,2.56524812786e+12;
00727,2.56527107774e+12;
00728,2.56530241067e+12;
00729,2.56533554888e+12;
00730,2.56536913319e+12;
00731,2.56540191072e+12;
00732,2.5654352717e+12;
